2.16	-0.13366
2.14	-0.135223
2.12	-0.136803
2.1	-0.1384
2.08	-0.140013
2.06	-0.141644
2.04	-0.143291
2.02	-0.144956
2	-0.146639
1.98	-0.148339
1.96	-0.150056
1.94	-0.151792
1.92	-0.153546
1.9	-0.155318
1.88	-0.157108
1.86	-0.158918
1.84	-0.160746
1.82	-0.162593
1.8	-0.164459
1.78	-0.166344
1.76	-0.168249
1.74	-0.170174
1.72	-0.172119
1.7	-0.174083
1.68	-0.176068
1.66	-0.178074
1.64	-0.180099
1.62	-0.182146
1.6	-0.184214
1.58	-0.186303
1.56	-0.188413
1.54	-0.190545
1.52	-0.192699
1.5	-0.194875
1.48	-0.197073
1.46	-0.199293
1.44	-0.201536
1.42	-0.203802
1.4	-0.206091
1.38	-0.208402
1.36	-0.210738
1.34	-0.213097
1.32	-0.21548
1.3	-0.217887
1.28	-0.220318
1.26	-0.222773
1.24	-0.225254
1.22	-0.227759
1.2	-0.23029
1.18	-0.232845
1.16	-0.235427
1.14	-0.238034
1.12	-0.240668
1.1	-0.243327
1.08	-0.246014
1.06	-0.248726
1.04	-0.251466
1.02	-0.254234
1	-0.257028
0.98	-0.259851
0.96	-0.262701
0.94	-0.26558
0.92	-0.268487
0.9	-0.271423
0.88	-0.274387
0.86	-0.277381
0.84	-0.280405
0.82	-0.283458
0.8	-0.286541
0.78	-0.289654
0.76	-0.292798
0.74	-0.295972
0.72	-0.299178
0.7	-0.302415
0.68	-0.305683
0.66	-0.308983
0.64	-0.312316
0.62	-0.31568
0.6	-0.319077
0.58	-0.322508
0.56	-0.325971
0.54	-0.329468
0.52	-0.332998
0.5	-0.336563
0.48	-0.340162
0.46	-0.343795
0.44	-0.347464
0.42	-0.351167
0.4	-0.354906
0.38	-0.358681
0.36	-0.362492
0.34	-0.366339
0.32	-0.370223
0.3	-0.374144
0.28	-0.378102
0.26	-0.382097
0.24	-0.386131
0.22	-0.390203
0.2	-0.394313
0.18	-0.398462
0.16	-0.40265
0.14	-0.406877
0.12	-0.411144
0.1	-0.415451
0.08	-0.419799
0.06	-0.424187
0.04	-0.428616
0.02	-0.433086
3.37778e-13	-0.437599
-0.02	-0.442153
-0.04	-0.446749
-0.06	-0.451388
-0.08	-0.45607
-0.1	-0.460795
-0.12	-0.465564
-0.14	-0.470377
-0.16	-0.475234
-0.18	-0.480136
-0.2	-0.485083
-0.22	-0.490074
-0.24	-0.495112
-0.26	-0.500196
-0.28	-0.505326
-0.3	-0.510502
-0.32	-0.515726
